,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
494,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
495,480,David Reed,BAL,WR,24,11,0,0,0,0,0,0,1,16,16.00,0,2,0,0,,0,3,,0,,,2,1.6,1.6,1.6,,175,
496,481,Mike Sellers,WAS,RB,36,12,0,0,0,0,0,0,0,0,,0,2,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,156,
497,482,Brett Swain,SFO,WR,26,5,1,0,0,0,0,0,0,0,,0,7,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,177,
498,483,David Thomas,NOR,TE,28,5,2,0,0,0,0,0,0,0,,0,9,5,16,3.20,0,0,,0,,,2,6.6,6.6,4.1,,86,
499,484,Josh Vaughan,CAR,RB,25,7,0,0,0,0,0,0,7,24,3.43,0,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,149,
500,485,Eddie Williams,2TM,RB,24,6,0,0,0,0,0,0,2,2,1.00,0,1,1,17,17.00,0,0,,0,,,2,2.9,2.9,2.4,,151,
501,486,Anthony Allen,BAL,RB,23,5,0,0,0,0,0,0,3,8,2.67,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,162,
502,487,Emmanuel Arceneaux,MIN,WR,24,3,0,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,180,
503,488,David Ausberry,OAK,TE,24,12,0,0,0,0,0,0,1,-2,-2.00,0,2,2,14,7.00,0,0,,0,,,1,3.2,3.2,2.2,,88,
504,489,Allen Bradford,TAM,RB,23,1,0,0,0,0,0,0,5,13,2.60,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,157,
505,490,Aaron Brown,DET,RB,26,1,0,0,0,0,0,0,1,0,0.00,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,160,
506,491,Mark Brunell,NYJ,QB,41,16,0,1,3,27,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,67,
507,492,Shaun Chapas,DAL,RB,23,3,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,161,
508,493,Mike Cox,ATL,TE,26,9,5,0,0,0,0,0,0,0,,0,3,2,8,4.00,0,1,,0,,,1,2.8,2.8,1.8,,91,
509,494,Chase Daniel,NOR,QB,25,16,0,4,5,29,0,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,69,
510,495,Ryan D'Imperio,MIN,RB,24,12,1,0,0,0,0,0,0,0,,0,6,2,7,3.50,0,0,,0,,,1,2.7,2.7,1.7,,163,
511,496,Armanti Edwards,CAR,WR,23,16,0,1,1,11,0,0,1,5,5.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,181,
512,497,Anthony Hill,IND,TE,26,7,2,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,90,
513,498,Shaun Hill,DET,QB,31,2,0,2,3,33,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,65,
514,499,Jeremy Horne,KAN,WR,25,9,0,0,0,0,0,0,1,5,5.00,0,2,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,187,
515,500,Brian Hoyer,NWE,QB,26,3,0,1,1,22,0,0,4,-3,-0.75,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,70,
516,501,Colin Kaepernick,SFO,QB,24,3,0,3,5,35,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,66,
517,502,Reggie Kelly,ATL,TE,34,16,2,0,0,0,0,0,0,0,,0,2,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,92,
518,503,Ryan Mahaffey,IND,RB,24,5,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,164,
519,504,Jeron Mastrud,MIA,WR,24,14,3,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,184,
520,505,Reagan Maui'a,ARI,RB,27,3,3,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,159,
521,506,Nick Miller,2TM,WR,24,8,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,1,,,1,7.8,7.8,7.3,,182,
522,507,Allen Reisner,MIN,TE,23,6,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,93,
523,508,Jordan Shipley,CIN,WR,26,2,0,0,0,0,0,0,0,0,,0,5,4,14,3.50,0,1,,0,,,1,5.4,5.4,3.4,,178,
524,509,Lee Smith,BUF,TE,24,10,3,0,0,0,0,0,0,0,,0,4,4,11,2.75,0,0,,0,,,1,5.1,5.1,3.1,,89,
525,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
526,510,Micheal Spurlock,TAM,WR,28,12,0,0,1,0,0,0,0,0,,0,6,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,179,
527,511,Brandon Stokley,NYG,WR,35,2,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,185,
528,512,Maurice Stovall,DET,WR,26,15,0,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,183,
529,513,Tyrod Taylor,BAL,QB,22,3,0,1,1,18,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,68,
530,514,Julius Thomas,DEN,TE,23,5,1,0,0,0,0,0,0,0,,0,7,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,94,
531,515,Chauncey Washington,DAL,RB,26,2,0,0,0,0,0,0,1,-1,-1.00,0,3,2,13,6.50,0,0,,0,,,1,3.2,3.2,2.2,,158,
532,516,D.J. Williams,GNB,TE,23,13,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,87,
533,517,George Wilson,BUF,WR,30,13,13,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,186,
534,518,Darvin Adams,CAR,,21,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,204,
535,519,Kamar Aiken,BUF,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,198,
536,520,Seyi Ajirotutu,CAR,WR,24,14,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,188,
537,521,Derek Anderson,CAR,QB,28,2,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,76,
538,522,Arnaz Battle,PIT,,31,10,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,201,
539,523,Tom Brandstater,STL,QB,27,1,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,72,
540,524,Eldra Buckley,DET,,26,2,0,,,,,,,,,,,,,,,,,,,,,,,,,177,
541,525,Dominique Byrd,2TM,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,110,
542,526,Rudy Carpenter,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,74,
543,527,Michael Clayton,NYG,,29,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,199,
544,528,Kevin Cone,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,205,
545,529,Dominique Curry,STL,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,210,
546,530,Tandon Doss,BAL,,22,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,206,
547,531,Shaun Draughn,KAN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
548,532,Darren Evans,IND,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
549,533,Collin Franklin,TAM,,23,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,114,
550,534,Anthony Gonzalez,IND,,27,8,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,197,
551,535,Mike Goodson,CAR,RB,24,4,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,165,
552,536,Richard Goodman,SDG,,24,16,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,1,,,,6.0,6.0,6.0,,194,
553,537,Richard Gordon,OAK,RB,24,14,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,169,
554,538,Chris Gronkowski,IND,,25,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
555,539,Dan Gronkowski,2TM,,26,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,105,
556,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
557,540,Clark Harris,CIN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,104,
558,541,Ben Hartsock,CAR,,31,15,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,113,
559,542,Joe Hastings,SFO,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,195,
560,543,Michael Higgins,NOR,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,96,
561,544,Brian Jennings*,SFO,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,
562,545,Jerrel Jernigan,NYG,,22,8,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,202,
563,546,Jaymar Johnson,ARI,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,200,
564,547,Larry Johnson,MIA,RB,32,1,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,168,
565,548,Mike Kafka,PHI,QB,24,4,0,11,16,107,0,2,3,0,0.00,0,0,0,0,,0,0,,0,,,,0.3,2.3,2.3,,71,
566,549,Jim Kleinsasser,MIN,TE,34,16,11,0,0,0,0,0,0,0,,0,6,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,95,
567,550,Max Komar,CHI,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,193,
568,551,Jameson Konz,SEA,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
569,552,Mike Leach,ARI,,35,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,107,
570,553,Elbert Mack,TAM,,25,16,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,1,,,,,,,,191,
571,554,Jeff Maehl,HOU,,22,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,192,
572,555,Steve Maneri,KAN,TE,23,6,1,0,0,0,0,0,0,0,,0,2,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,98,
573,556,David Martin,BUF,,32,3,0,,,,,,,,,,,,,,,,,,,,,,,,,116,
574,557,Corey McIntyre,BUF,RB,32,16,1,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,166,
575,558,Mike McNeill,IND,,23,4,0,,,,,,,,,,,,,,,,,,,,,,,,,117,
576,559,Richard Medlin,MIA,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,173,
577,560,Kerry Meier,ATL,,25,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,209,
578,561,Marlon Moore,MIA,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,208,
579,562,Rob Myers,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
580,563,Jamar Newsome,JAX,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,189,
581,564,Moran Norris,SFO,,33,5,2,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,1,
582,565,Fendi Onobun,JAX,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,109,
583,566,Lousaka Polite,NWE,,30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,174,
584,567,Julius Pruitt,MIA,,26,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,196,
585,568,Terrelle Pryor,OAK,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,73,
586,569,Richard Quinn,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,101,
587,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
588,570,Courtney Roby,NOR,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,207,
589,571,Martin Rucker,2TM,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,103,
590,572,Antone Smith,ATL,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,
591,573,Armond Smith,CLE,RB,25,3,0,0,0,0,0,0,3,2,0.67,0,1,0,0,,0,0,,0,,,,0.2,0.2,0.2,,167,
592,574,Justin Snow,IND,,35,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,102,
593,575,Nate Solder,NWE,,23,16,13,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,112,
594,576,Stephen Spach,STL,TE,29,10,1,0,0,0,0,0,0,0,,0,3,2,2,1.00,0,0,,0,,,,2.2,2.2,1.2,,97,
595,577,Brandon Tate,CIN,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,,1,,,,6.0,6.0,6.0,,203,
596,578,Tyler Thigpen,BUF,QB,27,3,0,3,8,25,0,1,1,8,8.00,0,0,0,0,,0,0,,0,,,,-0.2,0.8,0.8,,75,
597,579,Jordan Todman,SDG,,21,1,0,,,,,,,,,,,,,,,,,,,,,,,,,176,
598,580,Roberto Wallace,MIA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,211,
599,581,Stephen Williams,ARI,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,190,
600,582,Kris Wilson,BAL,,30,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,108,
601,583,Will Yeatman,MIA,,23,3,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,100,
602,584,Joe Zelenka,ATL,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,106,
603,585,Billy Volek,SDG,QB,35,2,0,0,0,0,0,0,5,-5,-1.00,0,0,0,0,,0,0,,0,,,-1,-0.5,-0.5,-0.5,,77,
